timestamp_utc,n_sensors_used,used_sensor_indices,pm25_corr_avg,estimated_aqhi,site_lat,site_lon,station1_name,station1_km,station1_aqhi,station2_name,station2_km,station2_aqhi,station3_name,station3_km,station3_aqhi,official_weighted_avg,official_rounded,diff_estimated_minus_official,confidence
2025-07-27T10:00:00+00:00,3,83971;91545;166965,9.98,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,-1.0,high
2025-07-27T11:00:00+00:00,3,83971;91545;166965,11.03,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-27T12:00:00+00:00,3,83971;91545;166965,11.63,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-27T13:00:00+00:00,3,83971;91545;166965,11.23,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-27T14:00:00+00:00,3,83971;91545;166965,10.39,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-27T15:00:00+00:00,3,83971;91545;166965,9.57,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,-1.0,high
2025-07-27T16:00:00+00:00,3,83971;91545;166965,9.53,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,-1.0,high
2025-07-27T17:00:00+00:00,3,83971;91545;166965,10.66,2,53.597321666666666,-114.988457,Drayton Valley,41.95,1.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.0,1.0,1.0,high
2025-07-27T18:00:00+00:00,3,83971;91545;166965,10.07,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-27T19:00:00+00:00,3,83971;91545;166965,10.32,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,0.0,high
2025-07-27T20:00:00+00:00,3,83971;91545;166965,9.83,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-27T21:00:00+00:00,3,83971;91545;166965,7.55,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-27T22:00:00+00:00,3,83971;91545;166965,6.34,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-27T23:00:00+00:00,3,83971;91545;166965,4.53,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-28T00:00:00+00:00,3,83971;91545;166965,4.62,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,-1.0,high
2025-07-28T01:00:00+00:00,3,83971;91545;166965,4.67,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,-1.0,high
2025-07-28T02:00:00+00:00,3,83971;91545;166965,5.19,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,-1.0,high
2025-07-28T03:00:00+00:00,3,83971;91545;166965,5.19,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,-1.0,high
2025-07-28T04:00:00+00:00,3,83971;91545;166965,6.25,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,,,,1.59,2.0,-1.0,high
2025-07-28T05:00:00+00:00,3,83971;91545;166965,6.04,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,,,,1.59,2.0,-1.0,high
2025-07-28T06:00:00+00:00,3,83971;91545;166965,10.15,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,0.0,high
2025-07-28T07:00:00+00:00,3,83971;91545;166965,12.51,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,0.0,high
2025-07-28T08:00:00+00:00,3,83971;91545;166965,13.45,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,0.0,high
2025-07-28T09:00:00+00:00,3,83971;91545;166965,13.6,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,0.0,high
2025-07-28T10:00:00+00:00,3,83971;91545;166965,12.44,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-28T11:00:00+00:00,3,83971;91545;166965,13.4,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-28T12:00:00+00:00,3,83971;91545;166965,17.81,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-28T13:00:00+00:00,3,83971;91545;166965,14.12,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-28T14:00:00+00:00,3,83971;91545;166965,13.38,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-28T15:00:00+00:00,3,83971;91545;166965,14.8,2,53.597321666666666,-114.988457,Drayton Valley,41.95,1.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.0,1.0,1.0,high
2025-07-28T16:00:00+00:00,3,83971;91545;166965,16.24,2,53.597321666666666,-114.988457,Drayton Valley,41.95,1.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.23,2.0,0.0,high
2025-07-28T17:00:00+00:00,3,83971;91545;166965,16.79,2,53.597321666666666,-114.988457,Drayton Valley,41.95,1.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.23,2.0,0.0,high
2025-07-28T18:00:00+00:00,3,83971;91545;166965,16.82,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,0.0,high
2025-07-28T19:00:00+00:00,3,83971;91545;166965,17.35,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-28T20:00:00+00:00,3,83971;91545;166965,17.72,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-28T21:00:00+00:00,3,83971;91545;166965,16.02,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-28T22:00:00+00:00,3,83971;91545;166965,15.5,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-28T23:00:00+00:00,3,83971;91545;166965,15.85,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-29T00:00:00+00:00,3,83971;91545;166965,15.31,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,,,,2.0,2.0,0.0,high
2025-07-29T01:00:00+00:00,3,83971;91545;166965,13.3,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,,,,2.0,2.0,0.0,high
2025-07-29T02:00:00+00:00,3,83971;91545;166965,14.28,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-29T03:00:00+00:00,3,83971;91545;166965,12.62,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-29T04:00:00+00:00,3,83971;91545;166965,15.47,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-29T05:00:00+00:00,3,83971;91545;166965,13.35,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-29T06:00:00+00:00,3,83971;91545;166965,13.47,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-29T07:00:00+00:00,3,83971;91545;166965,13.28,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,1.0,1.77,2.0,0.0,high
2025-07-29T08:00:00+00:00,3,83971;91545;166965,11.63,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-29T09:00:00+00:00,3,83971;91545;166965,10.07,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-29T10:00:00+00:00,3,83971;91545;166965,9.07,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,-1.0,high
2025-07-29T11:00:00+00:00,3,83971;91545;166965,9.27,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,-1.0,high
2025-07-29T12:00:00+00:00,3,83971;91545;166965,9.49,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,-1.0,high
2025-07-29T13:00:00+00:00,3,83971;91545;166965,11.28,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,0.0,high
2025-07-29T14:00:00+00:00,3,83971;91545;166965,8.17,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,-1.0,high
2025-07-29T15:00:00+00:00,3,83971;91545;166965,9.48,1,53.597321666666666,-114.988457,Drayton Valley,41.95,1.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.0,1.0,0.0,high
2025-07-29T16:00:00+00:00,3,83971;91545;166965,10.93,2,53.597321666666666,-114.988457,Drayton Valley,41.95,1.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.0,1.0,1.0,high
2025-07-29T17:00:00+00:00,3,83971;91545;166965,9.45,1,53.597321666666666,-114.988457,Drayton Valley,41.95,1.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.23,2.0,-1.0,high
2025-07-29T18:00:00+00:00,3,83971;91545;166965,9.34,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-29T19:00:00+00:00,3,83971;91545;166965,7.7,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-29T20:00:00+00:00,3,83971;91545;166965,7.93,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.23,3.0,-2.0,medium
2025-07-29T21:00:00+00:00,3,83971;91545;166965,8.73,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.23,3.0,-2.0,medium
2025-07-29T22:00:00+00:00,3,83971;91545;166965,8.91,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.23,3.0,-2.0,medium
